,PM10 (µg/m3),Time,Date,NO (µg/m3),PM2.5 (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),Ozone (µg/m3),Benzene (µg/m3)
8102,140.0,09:30:00,2023-04-26,3.5,77.0,49.8,29.3,0.86,9.4,9.0,65.7,0.17750511247443762
8103,107.0,09:45:00,2023-04-26,3.9,34.0,43.7,26.4,1.1064269939172915,11.6,8.9,72.7,0.17750511247443762
8104,107.0,10:00:00,2023-04-26,3.2,34.0,37.5,22.6,1.72,11.9,9.2,75.8,0.17750511247443762
8105,107.0,10:15:00,2023-04-26,3.8,34.0,32.8,20.6,1.72,8.6,9.1,73.5,0.17750511247443762
8106,107.0,10:30:00,2023-04-26,3.3,34.0,29.8,18.5,0.85,6.3,8.9,77.2,0.17750511247443762
8107,47.0,10:45:00,2023-04-26,3.6,26.0,27.8,17.7,0.82,50.92962539941882,9.6,81.3,0.17750511247443762
8108,47.0,11:00:00,2023-04-26,4.2,26.0,26.1,17.3,0.82,4.3,10.7,83.8,0.17750511247443762
8109,47.0,11:15:00,2023-04-26,4.0,26.0,26.0,17.1,0.82,4.3,11.0,84.9,0.17750511247443762
8110,47.0,11:30:00,2023-04-26,3.8,26.0,24.6,16.2,0.82,4.3,10.8,82.1,0.17750511247443762
8111,41.0,11:45:00,2023-04-26,7.090766309897209,25.0,66.89007641131532,35.862208206498686,0.82,5.5,8.726566617714063,82.0,0.17750511247443762
8112,41.0,12:00:00,2023-04-26,3.3,25.0,26.2,16.6,0.81,5.2,14.0,85.8,0.17750511247443762
8113,41.0,12:15:00,2023-04-26,3.3,25.0,26.2,16.6,0.84,6.5,14.0,84.4,0.17750511247443762
8114,41.0,12:30:00,2023-04-26,3.3,25.0,26.2,16.6,0.8,10.2,10.9,86.6,0.17750511247443762
8115,41.0,12:45:00,2023-04-26,4.0,24.0,26.1,17.1,0.81,15.4,11.6,89.5,0.17750511247443762
8116,41.0,13:00:00,2023-04-26,3.3,24.0,25.7,16.4,0.84,19.2,12.1,91.0,0.17750511247443762
8117,41.0,13:15:00,2023-04-26,2.9,24.0,25.4,15.9,0.82,21.7,12.7,91.7,0.17750511247443762
8118,41.0,13:30:00,2023-04-26,3.0,24.0,25.6,16.1,0.56,20.8,13.2,87.6,0.17750511247443762
8119,25.0,13:45:00,2023-04-26,3.0,27.0,25.1,15.8,0.26,19.0,14.3,89.9,0.17750511247443762
8120,25.0,14:00:00,2023-04-26,3.0,27.0,24.2,15.3,0.24,19.3,14.7,91.1,0.17750511247443762
8121,25.0,14:15:00,2023-04-26,3.5,27.0,23.5,15.3,0.27,20.1,14.3,91.3,0.17750511247443762
8122,25.0,14:30:00,2023-04-26,3.5,27.0,22.5,14.8,0.25,20.2,15.0,89.4,0.17750511247443762
8123,33.0,14:45:00,2023-04-26,3.0,30.0,22.8,14.6,0.24,18.3,15.4,88.8,0.17750511247443762
8124,33.0,15:00:00,2023-04-26,3.5,30.0,22.0,14.6,0.26,14.5,13.9,87.9,0.17750511247443762
8125,33.0,15:15:00,2023-04-26,3.3,30.0,22.5,14.7,0.22,12.3,13.1,87.1,0.17750511247443762
8126,33.0,15:30:00,2023-04-26,2.9,30.0,23.4,14.8,0.19,10.5,13.2,86.0,0.17750511247443762
8127,40.0,15:45:00,2023-04-26,3.5,28.0,24.4,15.8,0.21,10.7,13.6,87.2,0.17750511247443762
8128,40.0,16:00:00,2023-04-26,3.5,28.0,25.0,16.1,0.17,11.1,13.1,88.0,0.17750511247443762
8129,40.0,16:15:00,2023-04-26,3.8,28.0,24.7,16.2,0.18,11.1,13.2,87.2,0.17750511247443762
8130,40.0,16:30:00,2023-04-26,3.4,28.0,25.8,16.5,0.21,11.3,13.5,85.7,0.17750511247443762
8131,63.0,16:45:00,2023-04-26,3.8,122.0,25.6,16.7,0.19,12.8,13.9,88.7,0.17750511247443762
8132,63.0,17:00:00,2023-04-26,3.9,122.0,24.0,16.0,0.23,10.7,13.8,86.5,0.17750511247443762
8133,63.0,17:15:00,2023-04-26,3.7,122.0,23.6,15.6,0.25,9.2,13.4,86.5,0.17750511247443762
8134,63.0,17:30:00,2023-04-26,3.1,122.0,24.7,15.7,0.32,6.7,12.8,79.6,0.17750511247443762
8135,47.0,17:45:00,2023-04-26,2.9,41.0,27.6,17.0,0.35,7.0,13.0,72.4,0.17750511247443762
8136,47.0,18:00:00,2023-04-26,1.7,41.0,28.0,16.3,0.34,8.9,13.7,69.2,0.17750511247443762
8137,47.0,18:15:00,2023-04-26,2.4,41.0,29.6,17.7,0.52,8.2,13.6,66.8,0.17750511247443762
8138,47.0,18:30:00,2023-04-26,2.9,41.0,33.9,20.4,0.6,8.0,14.1,57.4,0.17750511247443762
8139,99.0,18:45:00,2023-04-26,3.2,54.0,39.6,23.7,0.69,7.3,14.8,42.9,0.17750511247443762
8140,99.0,19:00:00,2023-04-26,3.4,54.0,46.4,27.4,1.82,16.0,14.4,16.3,0.17750511247443762
8141,99.0,19:15:00,2023-04-26,4.4,54.0,53.5,32.0,1.92,14.3,14.2,10.0,0.17750511247443762
8142,99.0,19:30:00,2023-04-26,6.8,54.0,58.9,36.8,1.85,17.6,14.3,7.5,0.17750511247443762
8143,155.0,19:45:00,2023-04-26,9.2,203.0,64.2,41.6,1.05,11.8,13.9,8.8,0.17750511247443762
8144,155.0,20:00:00,2023-04-26,11.7,203.0,68.0,45.6,0.94,8.0,13.8,16.0,0.17750511247443762
8145,155.0,20:15:00,2023-04-26,12.8,203.0,71.5,48.4,0.97,6.2,13.6,16.7,0.17750511247443762
8146,155.0,20:30:00,2023-04-26,14.4,203.0,75.7,51.9,1.5,8.6,13.3,14.3,0.17750511247443762
8147,155.0,20:45:00,2023-04-26,16.3,79.0,78.4,54.9,1.64,11.8,13.0,7.7,0.17750511247443762
8148,155.0,21:00:00,2023-04-26,17.5,79.0,80.8,57.2,1.49,12.9,12.8,8.7,0.17750511247443762
8149,155.0,21:15:00,2023-04-26,18.6,79.0,83.3,59.4,1.02,14.3,13.1,42.4,0.17750511247443762
8150,155.0,21:30:00,2023-04-26,18.0,79.0,85.1,59.9,1.06,14.8,13.1,51.5,0.17750511247443762
8151,171.0,21:45:00,2023-04-26,18.1,82.0,85.5,60.2,1.34,15.4,12.9,40.2,0.17750511247443762
8152,171.0,22:00:00,2023-04-26,17.1,82.0,87.0,60.2,1.39,16.3,12.7,39.7,0.17750511247443762
8153,171.0,22:15:00,2023-04-26,16.3,82.0,88.5,60.4,1.35,16.2,12.6,42.6,0.17750511247443762
8154,171.0,22:30:00,2023-04-26,15.6,82.0,88.9,60.0,1.35,18.9,12.5,44.4,0.17750511247443762
8155,182.0,22:45:00,2023-04-26,15.5,92.0,88.8,59.8,0.78,20.4,12.2,64.2,0.17750511247443762
8156,182.0,23:00:00,2023-04-26,14.5,92.0,85.3,57.2,0.74,12.7,11.2,67.9,0.17750511247443762
8157,182.0,23:15:00,2023-04-26,13.0,92.0,84.2,55.3,0.77,10.6,10.6,63.3,0.17750511247443762
8158,182.0,23:30:00,2023-04-26,11.5,92.0,83.4,53.8,0.77,21.1,9.9,60.4,0.17750511247443762
8159,246.0,23:45:00,2023-04-26,9.9,27.0,82.6,52.0,0.883180874639995,13.054912630959949,9.8,72.2,0.17750511247443762
8160,246.0,00:00:00,2023-04-27,8.6,27.0,81.0,50.0,0.38,3.6,9.5,71.6,0.17750511247443762
8161,246.0,00:15:00,2023-04-27,6.2,27.0,79.7,47.4,0.38,5.8,9.2,69.7,0.17750511247443762
8162,246.0,00:30:00,2023-04-27,5.1,27.0,77.6,45.4,0.38,7.0,9.4,62.1,0.17750511247443762
8163,122.0,00:45:00,2023-04-27,4.8,22.0,76.1,44.4,0.4,7.2,9.4,57.0,0.17750511247443762
8164,122.0,01:00:00,2023-04-27,5.3,22.0,75.9,44.7,0.4,5.9,9.3,54.0,0.17750511247443762
8165,122.0,01:15:00,2023-04-27,5.1,22.0,75.8,44.5,0.37,7.7,9.6,60.3,0.17750511247443762
8166,122.0,01:30:00,2023-04-27,5.4,22.0,76.3,45.0,0.3,10.3,9.5,55.8,0.17750511247443762
8167,31.0,01:45:00,2023-04-27,5.9,18.0,75.9,45.1,0.34,10.5,9.2,50.9,0.17750511247443762
8168,31.0,02:00:00,2023-04-27,5.4,18.0,77.0,45.4,0.35,11.8,8.8,50.6,0.17750511247443762
8169,31.0,02:15:00,2023-04-27,6.3,18.0,77.4,46.3,0.37,11.1,8.7,39.7,0.17750511247443762
8170,31.0,02:30:00,2023-04-27,6.6,18.0,76.8,46.2,0.38,11.9,8.9,42.4,0.17750511247443762
8171,24.0,02:45:00,2023-04-27,6.3,26.0,75.5,45.3,0.42,16.5,9.7,44.9,0.17750511247443762
8172,24.0,03:00:00,2023-04-27,7.0,26.0,75.7,46.0,0.29,15.9,10.2,56.6,0.17750511247443762
8173,24.0,03:15:00,2023-04-27,7.2,26.0,76.7,46.7,0.23,10.4,10.4,59.0,0.17750511247443762
8174,24.0,03:30:00,2023-04-27,7.2,26.0,77.5,47.1,0.25,11.0,10.8,57.7,0.17750511247443762
8175,24.0,03:45:00,2023-04-27,7.3,16.0,78.7,47.8,0.25,11.2,11.1,59.6,0.17750511247443762
8176,24.0,04:00:00,2023-04-27,7.4,16.0,79.4,48.3,0.22,10.7,11.4,62.6,0.17750511247443762
8177,24.0,04:15:00,2023-04-27,8.0,16.0,78.8,48.4,0.22,10.7,11.8,58.5,0.17750511247443762
8178,24.0,04:30:00,2023-04-27,6.8,16.0,78.7,47.4,0.23,9.9,11.8,55.7,0.17750511247443762
8179,28.0,04:45:00,2023-04-27,7.2,9.0,79.6,48.2,0.24,9.5,11.4,49.5,0.17750511247443762
8180,28.0,05:00:00,2023-04-27,7.6,9.0,80.6,49.0,0.24,10.6,11.3,44.7,0.17750511247443762
8181,28.0,05:15:00,2023-04-27,7.6,9.0,81.9,49.7,0.27,10.0,11.2,38.9,0.17750511247443762
8182,28.0,05:30:00,2023-04-27,7.9,9.0,82.5,50.3,0.24,10.7,11.3,43.4,0.17750511247443762
8183,12.0,05:45:00,2023-04-27,8.2,18.0,82.1,50.3,0.23,10.5,11.1,46.2,0.17750511247443762
8184,12.0,06:00:00,2023-04-27,8.4,18.0,82.3,50.6,0.21,9.2,11.3,50.6,0.17750511247443762
8185,12.0,06:15:00,2023-04-27,7.9,18.0,83.7,50.9,0.22,9.3,11.1,49.5,0.17750511247443762
8186,12.0,06:30:00,2023-04-27,8.5,18.0,84.6,52.0,0.23,8.5,10.7,46.2,0.17750511247443762
8187,27.0,06:45:00,2023-04-27,9.8,19.0,84.2,52.7,0.31,8.8,10.7,39.0,0.17750511247443762
8188,27.0,07:00:00,2023-04-27,10.5,19.0,83.4,52.9,0.19,6.2,9.5,53.4,0.17750511247443762
8189,27.0,07:15:00,2023-04-27,10.0,19.0,81.8,51.7,0.18,5.0,9.4,57.3,0.17750511247443762
8190,27.0,07:30:00,2023-04-27,9.2,19.0,81.6,50.9,0.16,4.2,9.1,62.2,0.17750511247443762
8191,29.0,07:45:00,2023-04-27,8.2,18.0,82.0,50.3,0.14,4.3,9.0,60.7,0.17750511247443762
8192,29.0,08:00:00,2023-04-27,8.0,18.0,81.4,49.8,0.15,4.2,8.9,60.3,0.17750511247443762
8193,29.0,08:15:00,2023-04-27,8.1,18.0,81.2,49.8,0.16,4.1,8.5,58.7,0.17750511247443762
8194,29.0,08:30:00,2023-04-27,8.2,18.0,81.3,49.9,0.17,4.0,8.6,57.5,0.17750511247443762
8195,23.0,08:45:00,2023-04-27,7.3,20.0,79.8,48.3,0.15,4.4,9.0,39.70217577464559,0.17750511247443762
8196,23.0,09:00:00,2023-04-27,7.3,20.0,78.6,47.8,0.11,5.0,9.4,47.5,0.17750511247443762
8197,23.0,09:15:00,2023-04-27,6.7,20.0,79.2,47.6,0.11,6.8,9.0,47.5,0.17750511247443762
8198,23.0,09:30:00,2023-04-27,5.4,20.0,79.7,46.8,0.33,14.2,8.8,42.9,0.17750511247443762
8199,31.0,09:45:00,2023-04-27,5.5,21.0,80.4,47.2,1.1064269939172915,54.7,8.7,33.8,0.17750511247443762
8200,31.0,10:00:00,2023-04-27,5.6,21.0,79.2,46.7,0.93,115.3,8.7,29.7,0.17750511247443762
8201,31.0,10:15:00,2023-04-27,7.0,21.0,79.0,47.7,0.93,153.6,8.1,28.7,0.17750511247443762
8202,31.0,10:30:00,2023-04-27,7.6,21.0,79.1,48.3,0.11,164.7,8.2,29.6,0.17750511247443762
8203,56.0,10:45:00,2023-04-27,7.9,32.0,78.5,48.1,0.18,50.92962539941882,9.0,32.9,0.17750511247443762
8204,56.0,11:00:00,2023-04-27,7.4,32.0,76.8,46.9,0.17,95.5,11.4,47.6,0.17750511247443762
8205,56.0,11:15:00,2023-04-27,6.7,32.0,75.1,45.4,0.15,95.5,13.2,48.4,0.17750511247443762
8206,56.0,11:30:00,2023-04-27,5.4,32.0,74.2,43.8,0.14,95.5,13.3,52.7,0.17750511247443762
8207,56.0,11:45:00,2023-04-27,7.090766309897209,27.0,66.89007641131532,35.862208206498686,0.13,74.4,8.726566617714063,55.4,0.17750511247443762
8208,56.0,12:00:00,2023-04-27,3.6,27.0,62.5,36.1,0.13,46.7,17.5,64.4,0.17750511247443762
8209,56.0,12:15:00,2023-04-27,3.6,27.0,62.5,36.1,0.14,37.0,17.5,66.3,0.17750511247443762
8210,56.0,12:30:00,2023-04-27,3.6,27.0,62.5,36.1,0.1,29.4,12.9,67.4,0.17750511247443762
8211,31.0,12:45:00,2023-04-27,3.3,21.0,61.6,35.5,0.1,24.5,12.1,67.6,0.17750511247443762
8212,31.0,13:00:00,2023-04-27,3.9,21.0,61.0,35.6,0.7772387442216391,20.8,11.2,70.8,0.17750511247443762
8213,31.0,13:15:00,2023-04-27,3.5,21.0,60.7,35.2,0.8917719675650762,20.4,11.4,70.8,0.17750511247443762
8214,31.0,13:30:00,2023-04-27,3.3,21.0,60.0,34.6,1.0124855439313083,20.9,11.7,72.5,0.17750511247443762
8215,29.0,13:45:00,2023-04-27,3.4,13.0,58.9,34.1,1.0112202466645128,20.4,11.8,73.1,0.17750511247443762
8216,29.0,14:00:00,2023-04-27,4.2,13.0,58.8,34.6,0.14,17.7,11.3,73.5,0.17750511247443762
8217,29.0,14:15:00,2023-04-27,4.3,13.0,60.4,35.6,0.24,15.2,11.8,74.1,0.17750511247443762
8218,29.0,14:30:00,2023-04-27,3.9,13.0,58.9,34.6,0.22,14.8,12.6,73.9,0.17750511247443762
8219,29.0,14:45:00,2023-04-27,3.9,13.0,57.3,33.6,0.19,13.7,13.6,73.3,0.17750511247443762
8220,29.0,15:00:00,2023-04-27,4.2,13.0,54.1,32.3,0.16,10.8,12.6,71.7,0.17750511247443762
8221,29.0,15:15:00,2023-04-27,3.1,13.0,50.2,29.2,0.16,7.9,11.6,71.0,0.17750511247443762
8222,29.0,15:30:00,2023-04-27,3.5,13.0,46.2,27.4,0.17,6.3,10.9,70.7,0.17750511247443762
8223,18.0,15:45:00,2023-04-27,4.2,11.0,41.8,25.6,0.16,5.5,10.3,69.3,0.17750511247443762
8224,18.0,16:00:00,2023-04-27,4.5,11.0,39.2,24.5,0.1,5.4,9.8,69.5,0.17750511247443762
8225,18.0,16:15:00,2023-04-27,3.5,11.0,38.8,23.5,0.11,1.3,9.4,67.1,0.17750511247443762
8226,18.0,16:30:00,2023-04-27,3.6,11.0,40.0,24.2,0.6538343986060833,1.9,9.5,66.3,0.17750511247443762
8227,13.0,16:45:00,2023-04-27,3.7,10.0,40.8,24.7,0.7359762677767218,4.3,9.8,66.4,0.17750511247443762
8228,13.0,17:00:00,2023-04-27,3.8,10.0,42.0,25.4,0.45,11.3,9.6,66.3,0.1
8229,13.0,17:15:00,2023-04-27,3.9,10.0,42.6,25.8,0.44,17.5,10.6,69.6,0.1
8230,13.0,17:30:00,2023-04-27,3.6,10.0,45.7,27.2,0.44,23.5,10.4,70.5,0.1
8231,39.0,17:45:00,2023-04-27,3.4,16.0,48.6,28.6,0.42,24.2,10.1,65.6,0.1
8232,39.0,18:00:00,2023-04-27,4.3,16.0,52.7,31.5,0.46,26.0,9.6,64.5,0.1
8233,39.0,18:15:00,2023-04-27,4.4,16.0,55.1,32.9,0.42,23.1,9.6,63.9,0.1
8234,39.0,18:30:00,2023-04-27,4.3,16.0,57.6,34.2,0.44,23.5,9.6,60.3,0.1
8235,48.0,18:45:00,2023-04-27,3.6,22.0,59.7,34.7,0.46,24.1,10.2,54.7,0.1
8236,48.0,19:00:00,2023-04-27,4.4,22.0,62.2,36.7,0.56,26.1,10.9,46.4,0.1
8237,48.0,19:15:00,2023-04-27,4.8,22.0,66.1,39.0,0.63,26.1,11.3,31.5,0.1
8238,48.0,19:30:00,2023-04-27,5.4,22.0,69.9,41.6,1.12,30.9,12.0,9.4,0.1
8239,48.0,19:45:00,2023-04-27,6.1,114.0,74.1,44.4,0.63,29.0,12.4,26.5,0.1
8240,48.0,20:00:00,2023-04-27,6.2,114.0,77.4,46.2,0.5,27.0,12.4,27.7,0.1
8241,48.0,20:15:00,2023-04-27,7.1,114.0,80.8,48.8,0.52,25.3,12.6,17.3,0.1
8242,48.0,20:30:00,2023-04-27,9.0,114.0,82.9,51.5,0.68,25.2,12.4,9.0,0.1
8243,233.0,20:45:00,2023-04-27,10.0,54.0,85.0,53.3,0.65,25.4,12.5,7.3,0.1
8244,233.0,21:00:00,2023-04-27,11.0,54.0,86.4,54.9,0.68,26.6,12.9,4.4,0.1
8245,233.0,21:15:00,2023-04-27,12.2,54.0,89.5,57.5,0.62,26.8,12.8,5.5,0.1
8246,233.0,21:30:00,2023-04-27,13.7,54.0,91.7,59.9,0.65,26.1,12.8,6.4,0.1
8247,198.0,21:45:00,2023-04-27,14.2,66.0,92.7,60.9,0.84,27.0,12.6,3.5,0.1
8248,198.0,22:00:00,2023-04-27,15.6,66.0,93.4,62.4,0.86,28.1,11.9,6.8,0.1
8249,198.0,22:15:00,2023-04-27,17.7,66.0,94.0,64.4,1.0,28.3,11.5,14.4,0.1
8250,198.0,22:30:00,2023-04-27,18.0,66.0,94.3,64.8,1.05,27.9,11.4,10.6,0.1
8251,205.0,22:45:00,2023-04-27,18.4,69.0,95.0,65.4,1.35,28.7,11.4,5.8,0.1
8252,205.0,23:00:00,2023-04-27,19.1,69.0,92.6,64.8,1.51,26.9,11.2,4.4,0.1
8253,205.0,23:15:00,2023-04-27,20.2,69.0,91.0,64.8,1.52,23.9,10.8,2.2,0.1
8254,205.0,23:30:00,2023-04-27,20.6,69.0,89.7,64.4,1.15,24.2,11.0,4.6,0.1
8255,148.0,23:45:00,2023-04-27,20.9,86.0,89.4,64.5,0.883180874639995,13.054912630959949,10.5,12.2,0.1
8256,148.0,00:00:00,2023-04-28,21.2,86.0,89.0,64.6,2.13,22.1,10.6,8.1,0.1
8257,148.0,00:15:00,2023-04-28,21.6,86.0,87.9,64.3,2.15,21.4,10.9,3.9,0.1
8258,148.0,00:30:00,2023-04-28,22.0,86.0,87.4,64.3,2.23,22.1,11.3,4.8,0.1
8259,195.0,00:45:00,2023-04-28,22.2,82.0,88.1,64.9,2.39,21.5,11.1,3.0,0.1
8260,195.0,01:00:00,2023-04-28,23.3,82.0,89.3,66.4,2.47,21.6,10.1,2.5,0.1
8261,195.0,01:15:00,2023-04-28,25.1,82.0,90.3,68.4,2.36,22.7,9.8,1.4,0.1
8262,195.0,01:30:00,2023-04-28,27.8,82.0,90.4,70.7,2.37,24.5,10.0,1.4,0.1
8263,178.0,01:45:00,2023-04-28,29.5,103.0,90.6,72.1,2.11,23.4,10.0,3.5,0.1
8264,178.0,02:00:00,2023-04-28,29.9,103.0,91.0,72.7,2.16,22.6,9.7,2.1,0.1
8265,178.0,02:15:00,2023-04-28,30.6,103.0,90.8,73.2,2.16,22.5,9.8,1.6,0.1
8266,178.0,02:30:00,2023-04-28,32.2,103.0,90.9,74.5,2.16,23.1,9.8,2.0,0.1
8267,178.0,02:45:00,2023-04-28,34.1,94.0,91.4,76.3,2.16,24.0,9.9,1.5,0.1
8268,178.0,03:00:00,2023-04-28,35.7,94.0,89.6,76.7,2.16,26.6,11.1,1.2,0.1
8269,178.0,03:15:00,2023-04-28,37.7,94.0,91.3,79.2,2.19,32.1,11.6,1.6,0.1
